helix,sheet,coil,file
12.785388127853881,0.91324200913242,86.3013698630137,sr_391
13.242009132420092,0.0,86.7579908675799,sr_228
15.068493150684931,0.0,84.93150684931507,sr_426
14.61187214611872,0.91324200913242,84.47488584474885,sr_006
13.242009132420092,0.91324200913242,85.84474885844749,sr_393
13.242009132420092,0.91324200913242,85.84474885844749,sr_384
13.242009132420092,0.91324200913242,85.84474885844749,sr_345
13.242009132420092,0.91324200913242,85.84474885844749,sr_324
14.61187214611872,0.0,85.38812785388127,sr_258
15.068493150684931,0.91324200913242,84.01826484018265,sr_499
12.785388127853881,0.91324200913242,86.3013698630137,sr_304
13.698630136986301,0.0,86.3013698630137,sr_435
12.785388127853881,0.91324200913242,86.3013698630137,sr_010
14.61187214611872,0.91324200913242,84.47488584474885,sr_366
12.785388127853881,0.91324200913242,86.3013698630137,sr_369
13.242009132420092,0.91324200913242,85.84474885844749,sr_160
13.242009132420092,0.91324200913242,85.84474885844749,sr_119
13.242009132420092,0.91324200913242,85.84474885844749,sr_429
15.068493150684931,0.91324200913242,84.01826484018265,sr_291
15.068493150684931,0.91324200913242,84.01826484018265,sr_373
14.61187214611872,0.91324200913242,84.47488584474885,sr_083
12.785388127853881,0.0,87.21461187214612,sr_362
12.32876712328767,0.91324200913242,86.7579908675799,sr_196
15.068493150684931,0.91324200913242,84.01826484018265,sr_025
13.242009132420092,0.91324200913242,85.84474885844749,sr_270
11.872146118721462,0.91324200913242,87.21461187214612,sr_416
16.894977168949772,0.91324200913242,82.1917808219178,sr_401
13.242009132420092,0.91324200913242,85.84474885844749,sr_174
14.61187214611872,0.91324200913242,84.47488584474885,sr_340
12.785388127853881,0.91324200913242,86.3013698630137,sr_439
12.785388127853881,0.91324200913242,86.3013698630137,sr_014
13.242009132420092,0.91324200913242,85.84474885844749,sr_125
15.525114155251142,0.91324200913242,83.56164383561644,sr_046
12.785388127853881,0.91324200913242,86.3013698630137,sr_070
12.32876712328767,0.0,87.67123287671232,sr_016
13.242009132420092,0.91324200913242,85.84474885844749,sr_051
13.242009132420092,0.91324200913242,85.84474885844749,sr_109
13.242009132420092,0.91324200913242,85.84474885844749,sr_140
13.242009132420092,0.91324200913242,85.84474885844749,sr_236
10.045662100456621,0.0,89.95433789954338,sr_037
14.61187214611872,0.91324200913242,84.47488584474885,sr_162
15.068493150684931,0.91324200913242,84.01826484018265,sr_248
13.242009132420092,0.91324200913242,85.84474885844749,sr_188
13.242009132420092,0.91324200913242,85.84474885844749,sr_361
14.61187214611872,0.0,85.38812785388127,sr_265
12.785388127853881,0.91324200913242,86.3013698630137,sr_145
10.95890410958904,0.0,89.04109589041096,sr_274
12.785388127853881,0.91324200913242,86.3013698630137,sr_081
12.785388127853881,0.91324200913242,86.3013698630137,sr_344
13.242009132420092,0.91324200913242,85.84474885844749,sr_066
12.785388127853881,0.91324200913242,86.3013698630137,sr_208
12.32876712328767,0.91324200913242,86.7579908675799,sr_246
14.61187214611872,0.91324200913242,84.47488584474885,sr_277
12.785388127853881,0.91324200913242,86.3013698630137,sr_417
15.068493150684931,0.91324200913242,84.01826484018265,sr_147
11.415525114155251,0.0,88.58447488584476,sr_335
12.785388127853881,0.91324200913242,86.3013698630137,sr_279
14.155251141552512,0.91324200913242,84.93150684931507,sr_410
15.525114155251142,0.91324200913242,83.56164383561644,sr_069
12.785388127853881,0.91324200913242,86.3013698630137,sr_449
13.698630136986301,0.91324200913242,85.38812785388127,sr_027
13.242009132420092,0.91324200913242,85.84474885844749,sr_012
13.242009132420092,0.0,86.7579908675799,sr_266
9.132420091324201,0.91324200913242,89.95433789954338,sr_168
13.242009132420092,0.91324200913242,85.84474885844749,sr_403
12.785388127853881,0.91324200913242,86.3013698630137,sr_281
13.242009132420092,0.91324200913242,85.84474885844749,sr_184
13.242009132420092,0.91324200913242,85.84474885844749,sr_161
13.242009132420092,0.91324200913242,85.84474885844749,sr_411
14.155251141552512,0.91324200913242,84.93150684931507,sr_353
14.61187214611872,0.91324200913242,84.47488584474885,sr_067
14.155251141552512,0.91324200913242,84.93150684931507,sr_256
14.61187214611872,0.91324200913242,84.47488584474885,sr_185
13.242009132420092,0.91324200913242,85.84474885844749,sr_183
13.242009132420092,0.91324200913242,85.84474885844749,sr_467
12.785388127853881,0.91324200913242,86.3013698630137,sr_204
12.785388127853881,0.91324200913242,86.3013698630137,sr_091
12.785388127853881,0.91324200913242,86.3013698630137,sr_060
14.61187214611872,0.0,85.38812785388127,sr_249
