Rg,file
30.544639001995883,sr_087
30.718226647357106,sr_024
31.61893116734129,sr_144
30.77695367723566,sr_294
32.70006109447814,sr_415
31.274622563347737,sr_381
29.85022970210249,sr_447
29.894620060713443,sr_047
35.05904853351259,sr_040
33.523620215061186,sr_484
29.068933373809863,sr_418
31.000115053363597,sr_141
31.408007215563153,sr_276
30.656632293832864,sr_156
29.89831227826932,sr_205
30.773621683442602,sr_438
32.04272550195864,sr_038
31.470657770379212,sr_063
31.284845978405215,sr_446
32.52147087000179,sr_377
30.74278774028173,sr_102
29.052687847931104,sr_002
30.372044036741137,sr_443
29.809272526254368,sr_100
32.82311124145615,sr_464
32.073477208159616,sr_084
33.15294675814782,sr_375
31.469954545570527,sr_476
30.631074669066187,sr_280
32.12594131739387,sr_348
31.71343503657384,sr_444
29.825897894595222,sr_432
30.58227653446094,sr_113
35.80656617014014,sr_420
31.648643643554795,sr_254
29.877910765956408,sr_408
31.474415220460997,sr_465
33.76181876839682,sr_218
29.329749643701845,sr_282
30.502499437979672,sr_477
33.13746651935559,sr_108
30.886181240253755,sr_111
30.43555903278314,sr_033
31.132671683568926,sr_383
32.53386555261438,sr_201
32.7228202458447,sr_112
32.783618119767915,sr_356
30.460990891384576,sr_001
31.66813884667089,sr_238
31.62198457160121,sr_374
29.79908489430576,sr_189
33.68814810970407,sr_436
32.17068078753147,sr_478
28.998650001001188,sr_337
31.017553972394587,sr_419
32.12499933037729,sr_255
30.162173687993093,sr_389
32.60531348195072,sr_226
32.18060044111302,sr_310
29.90021040640824,sr_247
31.65204035584845,sr_358
31.68231778004187,sr_048
31.264285327501984,sr_312
32.43525561350082,sr_395
34.51822117118799,sr_101
32.061835957042696,sr_198
30.358665633569306,sr_166
32.20687792098034,sr_350
28.922857439917898,sr_241
30.621821709397093,sr_331
32.853232949358194,sr_110
34.11634402798411,sr_392
30.63452564617986,sr_288
29.140137618383495,sr_062
32.17955146619797,sr_497
29.780174608660545,sr_387
30.89729461880298,sr_170
29.198497626612067,sr_073
31.35486688466128,sr_032
31.580850175936806,sr_043
33.108251900664804,sr_338
33.17736168176205,sr_325
30.10731466630274,sr_058
30.180108082228312,sr_494
33.000163003811195,sr_329
30.77099999928089,sr_090
31.974548235833105,sr_207
29.788918507287338,sr_209
31.18891090993289,sr_061
31.71571450459403,sr_230
30.426457056588905,sr_382
