Dmax,file
85.64655303955078,sr_239
89.06207275390625,sr_103
91.56158447265625,sr_308
89.58889770507812,sr_328
86.96770477294922,sr_167
89.32366943359375,sr_216
82.73316192626953,sr_182
83.99862670898438,sr_390
100.84432220458984,sr_309
89.58070373535156,sr_059
83.25727844238281,sr_489
91.44239044189453,sr_134
88.3882064819336,sr_292
88.06624603271484,sr_452
85.29364776611328,sr_233
84.24243927001953,sr_132
91.69963836669922,sr_355
88.99920654296875,sr_219
87.52812957763672,sr_095
89.53972625732422,sr_445
101.25802612304688,sr_106
87.93057250976562,sr_459
91.39949035644531,sr_052
86.63774871826172,sr_019
97.60930633544922,sr_486
90.30123138427734,sr_171
79.40397644042969,sr_303
84.56403350830078,sr_199
91.05670166015625,sr_336
90.7151107788086,sr_150
89.68043518066406,sr_441
100.90469360351562,sr_264
103.9899673461914,sr_176
88.58162689208984,sr_299
87.8049545288086,sr_004
93.29845428466797,sr_352
83.69397735595703,sr_430
85.01839447021484,sr_427
86.8731689453125,sr_128
86.8669204711914,sr_457
81.50081634521484,sr_314
100.29725646972656,sr_475
94.52193450927734,sr_186
87.27092742919922,sr_129
82.73702239990234,sr_380
85.37530517578125,sr_159
88.28189086914062,sr_139
83.3451156616211,sr_257
91.91724395751953,sr_402
82.35667419433594,sr_243
86.82819366455078,sr_075
85.55195617675781,sr_235
86.8438491821289,sr_212
86.32154846191406,sr_008
86.96847534179688,sr_474
92.95861053466797,sr_495
83.42031860351562,sr_026
81.26683044433594,sr_087
86.48932647705078,sr_024
94.89029693603516,sr_144
90.10363006591797,sr_294
91.3262710571289,sr_415
88.28164672851562,sr_381
80.52135467529297,sr_447
85.67904663085938,sr_047
98.90090942382812,sr_040
92.38304138183594,sr_484
81.85359954833984,sr_418
86.9671401977539,sr_141
86.81096649169922,sr_276
86.41402435302734,sr_156
82.5008544921875,sr_205
82.5157699584961,sr_438
89.83853149414062,sr_038
91.94369506835938,sr_063
88.36934661865234,sr_446
95.46504974365234,sr_377
88.77050018310547,sr_102
84.4640121459961,sr_002
97.59979248046875,sr_443
83.30540466308594,sr_100
97.22230529785156,sr_464
91.74285888671875,sr_084
92.80902099609375,sr_375
86.10889434814453,sr_476
80.92825317382812,sr_280
91.92398071289062,sr_348
91.9342041015625,sr_444
85.87309265136719,sr_432
85.14041137695312,sr_113
96.24205780029297,sr_420
89.36836242675781,sr_254
83.36334228515625,sr_408
93.30455780029297,sr_465
90.87833404541016,sr_218
85.60691833496094,sr_282
85.46778869628906,sr_477
87.37986755371094,sr_108
94.38048553466797,sr_111
83.15484619140625,sr_033
87.05885314941406,sr_383
88.92499542236328,sr_201
94.4268569946289,sr_112
91.07950592041016,sr_356
88.25586700439453,sr_001
88.95523071289062,sr_238
82.68826293945312,sr_374
85.82503509521484,sr_189
91.99276733398438,sr_436
92.8326187133789,sr_478
85.40528106689453,sr_337
83.506103515625,sr_419
89.81175231933594,sr_255
84.67306518554688,sr_389
96.06843566894531,sr_226
93.2305908203125,sr_310
81.34567260742188,sr_247
87.85413360595703,sr_358
83.5854721069336,sr_048
88.54830932617188,sr_312
91.8521499633789,sr_395
93.15743255615234,sr_101
86.76056671142578,sr_198
110.21540832519531,sr_166
93.07369232177734,sr_350
83.46298217773438,sr_241
84.92094421386719,sr_331
91.778564453125,sr_110
102.66435241699219,sr_392
82.5234375,sr_288
86.72858428955078,sr_062
86.7802505493164,sr_497
88.28874206542969,sr_387
88.95062255859375,sr_170
85.91265869140625,sr_073
85.45480346679688,sr_032
85.20906829833984,sr_043
95.06603240966797,sr_338
92.82860565185547,sr_325
82.73290252685547,sr_058
80.84259033203125,sr_494
97.18312072753906,sr_329
84.48763275146484,sr_090
88.91249084472656,sr_207
82.88590240478516,sr_209
87.20055389404297,sr_061
91.69908905029297,sr_230
83.6374740600586,sr_382
86.53423309326172,sr_487
84.79574584960938,sr_030
107.09600830078125,sr_498
79.76945495605469,sr_479
102.84484100341797,sr_223
86.10511779785156,sr_072
98.74903869628906,sr_491
84.38786315917969,sr_259
94.56100463867188,sr_163
91.27871704101562,sr_036
85.13047790527344,sr_169
85.9042739868164,sr_244
99.7625961303711,sr_172
95.59403991699219,sr_298
82.68567657470703,sr_107
91.6048812866211,sr_097
93.95307922363281,sr_286
103.28904724121094,sr_146
87.39413452148438,sr_085
88.716552734375,sr_405
90.09074401855469,sr_179
88.88589477539062,sr_454
83.93769073486328,sr_088
89.701171875,sr_360
98.37726593017578,sr_473
84.5711669921875,sr_480
85.1432876586914,sr_462
86.75360107421875,sr_211
79.25157928466797,sr_398
91.19664001464844,sr_234
85.41902923583984,sr_376
91.6773452758789,sr_370
83.4201431274414,sr_371
88.2002944946289,sr_315
86.44229888916016,sr_227
90.43911743164062,sr_252
81.81803131103516,sr_136
90.97689056396484,sr_321
90.54783630371094,sr_289
96.42747497558594,sr_357
87.34174346923828,sr_064
79.76339721679688,sr_253
89.93243408203125,sr_316
95.24640655517578,sr_481
82.61050415039062,sr_311
88.07259368896484,sr_317
88.24630737304688,sr_137
101.31964874267578,sr_000
87.53740692138672,sr_005
81.83238220214844,sr_210
85.74493408203125,sr_242
91.49019622802734,sr_054
92.36923217773438,sr_423
88.3651123046875,sr_349
89.01396179199219,sr_301
82.50605773925781,sr_071
92.47036743164062,sr_485
85.66378784179688,sr_194
90.07485961914062,sr_421
90.75699615478516,sr_034
87.57144165039062,sr_057
90.42384338378906,sr_273
84.66294860839844,sr_124
83.29969024658203,sr_148
83.3435287475586,sr_404
85.55267333984375,sr_396
96.38764190673828,sr_143
89.2305679321289,sr_155
97.35934448242188,sr_187
86.89160919189453,sr_240
86.54328155517578,sr_089
88.32789611816406,sr_105
86.18338775634766,sr_152
83.07569885253906,sr_122
100.3689956665039,sr_347
96.12374877929688,sr_135
91.67048645019531,sr_215
89.40298461914062,sr_131
80.94278717041016,sr_126
81.25666809082031,sr_003
94.80643463134766,sr_013
88.37150573730469,sr_472
102.49515533447266,sr_153
94.66033172607422,sr_260
94.55050659179688,sr_283
87.66697692871094,sr_231
102.82077026367188,sr_271
87.99526977539062,sr_323
88.0447998046875,sr_203
89.41188049316406,sr_020
91.8990249633789,sr_290
91.76124572753906,sr_079
86.30630493164062,sr_028
92.07281494140625,sr_300
85.52804565429688,sr_471
84.53116607666016,sr_319
92.07076263427734,sr_469
92.82225799560547,sr_050
81.98760223388672,sr_451
95.70423889160156,sr_284
90.7631607055664,sr_493
89.34252166748047,sr_195
83.83763122558594,sr_463
92.7494125366211,sr_164
83.23619079589844,sr_483
88.42118072509766,sr_224
79.88983917236328,sr_251
93.20729064941406,sr_192
98.1184310913086,sr_313
89.35718536376953,sr_133
92.7149887084961,sr_332
89.83403015136719,sr_214
95.75824737548828,sr_409
85.13716888427734,sr_023
88.21317291259766,sr_200
93.10177612304688,sr_482
95.10174560546875,sr_293
98.16389465332031,sr_333
83.75904083251953,sr_175
94.72807312011719,sr_191
86.33625793457031,sr_285
81.7475357055664,sr_490
82.30091094970703,sr_193
89.37515258789062,sr_130
82.8720932006836,sr_076
89.56654357910156,sr_213
85.25245666503906,sr_120
94.72280883789062,sr_354
85.3118896484375,sr_022
81.64716339111328,sr_065
85.29325866699219,sr_015
92.48456573486328,sr_261
98.67818450927734,sr_096
87.49337005615234,sr_394
85.79470825195312,sr_018
83.97199249267578,sr_414
91.4193115234375,sr_295
89.51012420654297,sr_496
92.77542114257812,sr_431
84.45136260986328,sr_327
81.9731674194336,sr_173
84.87179565429688,sr_094
81.61836242675781,sr_181
95.2000503540039,sr_267
93.2519302368164,sr_039
88.31201934814453,sr_049
86.95719146728516,sr_221
89.8958511352539,sr_386
90.65459442138672,sr_250
81.85465240478516,sr_263
84.51817321777344,sr_334
83.90264129638672,sr_320
88.54843139648438,sr_178
82.92582702636719,sr_388
105.75038146972656,sr_365
85.45523834228516,sr_021
90.57428741455078,sr_225
90.6274642944336,sr_425
88.24760437011719,sr_232
91.35887908935547,sr_116
83.85435485839844,sr_307
96.8237533569336,sr_009
87.5729751586914,sr_428
84.87673950195312,sr_206
81.71292114257812,sr_455
89.82189178466797,sr_086
90.645751953125,sr_318
81.97630310058594,sr_121
94.677001953125,sr_413
86.77352905273438,sr_217
92.7086410522461,sr_460
83.20938110351562,sr_269
88.59970092773438,sr_412
90.45731353759766,sr_378
92.93811798095703,sr_297
82.5951919555664,sr_197
91.54395294189453,sr_044
86.27156066894531,sr_142
83.12858581542969,sr_055
85.84078979492188,sr_165
93.5155029296875,sr_042
85.52767944335938,sr_346
94.92810821533203,sr_470
85.99430847167969,sr_245
96.17527770996094,sr_406
85.97969818115234,sr_056
89.81856536865234,sr_158
85.75208282470703,sr_035
85.54287719726562,sr_468
100.53144836425781,sr_118
87.64338684082031,sr_461
80.66130828857422,sr_278
86.5608901977539,sr_385
86.27790832519531,sr_456
84.92711639404297,sr_448
89.845703125,sr_074
94.1521987915039,sr_359
96.83216094970703,sr_326
91.14849853515625,sr_011
86.77017974853516,sr_305
84.10570526123047,sr_437
89.62712860107422,sr_343
96.92961120605469,sr_045
103.1331787109375,sr_222
83.85396575927734,sr_453
84.22030639648438,sr_322
81.43055725097656,sr_229
90.1491928100586,sr_458
89.18122863769531,sr_068
89.82967376708984,sr_450
80.97206115722656,sr_093
81.87004089355469,sr_007
88.42447662353516,sr_287
91.2854995727539,sr_341
94.65959930419922,sr_434
87.8606948852539,sr_138
88.07965087890625,sr_330
89.187255859375,sr_367
86.51046752929688,sr_466
92.18070220947266,sr_115
85.637451171875,sr_296
91.00746154785156,sr_488
85.19444274902344,sr_339
101.16131591796875,sr_399
88.67677307128906,sr_275
80.8205337524414,sr_180
83.97750854492188,sr_017
88.6246109008789,sr_117
97.1667709350586,sr_029
