Dmax,file
95.12946319580078,dd_016
95.02418518066406,dd_193
86.86528778076172,dd_310
92.95329284667969,dd_056
95.10775756835938,dd_119
93.7635726928711,dd_045
98.85405731201172,dd_366
92.03629302978516,dd_005
90.09305572509766,dd_471
96.72350311279297,dd_075
95.00079345703125,dd_349
91.33499145507812,dd_172
90.81149291992188,dd_456
90.01327514648438,dd_059
89.85140991210938,dd_392
92.94889831542969,dd_091
90.32151794433594,dd_339
87.02828216552734,dd_365
88.52008819580078,dd_382
87.80582427978516,dd_414
91.3699951171875,dd_057
89.58844757080078,dd_395
92.212158203125,dd_095
90.65831756591797,dd_477
92.2319107055664,dd_148
93.64210510253906,dd_338
93.94051361083984,dd_483
93.22089385986328,dd_162
87.70352935791016,dd_462
88.34922790527344,dd_140
92.39192199707031,dd_261
91.4215087890625,dd_342
92.99291229248047,dd_211
90.60921478271484,dd_230
84.76956939697266,dd_133
89.4625244140625,dd_327
85.705078125,dd_330
91.42633819580078,dd_346
90.6512222290039,dd_269
93.14042663574219,dd_082
88.91178131103516,dd_212
94.3626937866211,dd_300
88.87664794921875,dd_039
88.09148406982422,dd_277
92.30726623535156,dd_197
89.1453628540039,dd_294
100.64942932128906,dd_472
89.10491943359375,dd_236
94.1627197265625,dd_252
87.95783996582031,dd_307
87.84564208984375,dd_147
88.59419250488281,dd_427
88.74372100830078,dd_155
92.3973159790039,dd_329
92.08805084228516,dd_209
94.62740325927734,dd_112
96.31267547607422,dd_081
89.07206726074219,dd_322
86.60535430908203,dd_027
100.14118957519531,dd_373
87.14387512207031,dd_385
92.60900115966797,dd_194
93.8477554321289,dd_424
94.32202911376953,dd_287
89.98880767822266,dd_046
90.61307525634766,dd_156
90.70169830322266,dd_231
85.5134048461914,dd_325
90.43083190917969,dd_143
92.40847778320312,dd_201
91.61626434326172,dd_411
87.45829010009766,dd_486
94.48503875732422,dd_157
84.28675079345703,dd_416
85.50700378417969,dd_065
93.12306213378906,dd_132
89.89716339111328,dd_401
88.19754791259766,dd_341
96.8471908569336,dd_445
87.51744842529297,dd_350
89.21116638183594,dd_186
94.23465728759766,dd_240
94.4609375,dd_195
84.25862121582031,dd_170
93.81470489501953,dd_174
95.9189453125,dd_223
89.1683120727539,dd_396
85.47920989990234,dd_080
98.52342224121094,dd_474
88.90543365478516,dd_344
90.33657836914062,dd_189
86.60982513427734,dd_405
90.45658111572266,dd_444
93.4597396850586,dd_305
94.85882568359375,dd_452
98.1796875,dd_090
100.22298431396484,dd_249
93.39420318603516,dd_134
94.06021881103516,dd_178
91.44872283935547,dd_070
91.63323974609375,dd_185
97.28828430175781,dd_295
96.04063415527344,dd_054
91.76443481445312,dd_149
88.52021026611328,dd_482
85.93574523925781,dd_022
95.40367889404297,dd_276
88.5867691040039,dd_428
93.78733825683594,dd_228
89.95747375488281,dd_214
93.03043365478516,dd_289
82.81470489501953,dd_127
90.4930648803711,dd_491
96.15072631835938,dd_379
96.41181945800781,dd_260
86.74044799804688,dd_450
86.80213928222656,dd_191
91.2721939086914,dd_333
96.85810089111328,dd_383
87.00684356689453,dd_399
85.52275848388672,dd_308
93.6562271118164,dd_319
89.48275756835938,dd_314
88.45989227294922,dd_108
97.37274932861328,dd_340
92.40898895263672,dd_007
86.64058685302734,dd_320
86.54566192626953,dd_158
92.92291259765625,dd_145
93.29082489013672,dd_438
91.0644760131836,dd_063
97.0411605834961,dd_386
83.18621063232422,dd_213
96.57801055908203,dd_485
96.97715759277344,dd_285
90.63725280761719,dd_111
88.83989715576172,dd_168
86.75933837890625,dd_354
86.49976348876953,dd_058
89.22095489501953,dd_254
88.07551574707031,dd_498
94.55987548828125,dd_381
88.72096252441406,dd_282
92.9496078491211,dd_448
86.79730987548828,dd_247
88.76505279541016,dd_023
89.71632385253906,dd_238
89.01664733886719,dd_460
93.40017700195312,dd_198
91.43867492675781,dd_420
89.63980102539062,dd_084
92.14404296875,dd_113
