end_to_end,file
59.7412223815918,dd_229
66.62808990478516,dd_121
54.93156814575195,dd_235
63.90504837036133,dd_049
65.95499420166016,dd_479
51.616485595703125,dd_118
44.16188430786133,dd_009
54.61058044433594,dd_397
41.88237380981445,dd_398
61.59819793701172,dd_323
45.53181457519531,dd_446
29.369245529174805,dd_232
39.31651306152344,dd_013
59.86256408691406,dd_116
53.2960205078125,dd_274
53.47932434082031,dd_357
29.367589950561523,dd_371
26.60993003845215,dd_087
29.849279403686523,dd_115
33.08796310424805,dd_072
57.03602981567383,dd_406
48.1947135925293,dd_419
26.118118286132812,dd_425
33.12215805053711,dd_293
46.79800796508789,dd_417
61.978206634521484,dd_120
54.68240737915039,dd_031
33.967037200927734,dd_146
48.4323616027832,dd_370
30.04299545288086,dd_465
62.01283264160156,dd_103
32.69116973876953,dd_041
33.33511734008789,dd_192
83.45401000976562,dd_050
94.31356048583984,dd_094
35.617427825927734,dd_454
28.451618194580078,dd_430
41.13174819946289,dd_224
60.175201416015625,dd_364
24.00577735900879,dd_008
49.44190979003906,dd_451
60.052486419677734,dd_040
41.35357666015625,dd_352
33.921382904052734,dd_130
55.17353057861328,dd_166
69.60987854003906,dd_141
27.744762420654297,dd_391
67.98324584960938,dd_251
31.322734832763672,dd_410
40.268943786621094,dd_388
56.00199508666992,dd_154
65.21107482910156,dd_004
54.822513580322266,dd_256
57.23804473876953,dd_436
32.185340881347656,dd_279
27.32672119140625,dd_234
40.9561882019043,dd_047
48.0154914855957,dd_304
48.70146179199219,dd_369
37.34761047363281,dd_326
63.0858154296875,dd_142
58.28156661987305,dd_302
53.8076171875,dd_101
33.192378997802734,dd_378
27.44217300415039,dd_165
41.34283447265625,dd_347
48.066856384277344,dd_060
64.77708435058594,dd_001
57.25812911987305,dd_470
55.59233093261719,dd_035
32.724586486816406,dd_128
27.050132751464844,dd_071
26.248769760131836,dd_351
52.97566604614258,dd_418
65.54666900634766,dd_028
56.875675201416016,dd_374
42.40467071533203,dd_012
27.495635986328125,dd_402
43.95072937011719,dd_048
44.73817825317383,dd_497
60.39800262451172,dd_233
49.96488571166992,dd_372
58.584537506103516,dd_078
73.99592590332031,dd_117
58.0830078125,dd_363
25.676782608032227,dd_248
59.10551071166992,dd_221
44.372825622558594,dd_100
48.08750915527344,dd_206
83.83393859863281,dd_437
29.104970932006836,dd_203
50.46123123168945,dd_393
64.01334381103516,dd_466
48.01530075073242,dd_244
58.38860321044922,dd_359
48.540218353271484,dd_204
34.12276840209961,dd_037
54.8307991027832,dd_098
78.2717056274414,dd_167
32.638790130615234,dd_250
23.408222198486328,dd_125
65.9505615234375,dd_377
30.700578689575195,dd_000
56.21369552612305,dd_181
58.303977966308594,dd_464
36.58489990234375,dd_083
54.7423210144043,dd_457
70.28587341308594,dd_043
49.9575080871582,dd_358
18.177696228027344,dd_356
46.08384323120117,dd_011
66.20223999023438,dd_311
25.588314056396484,dd_096
36.0313720703125,dd_306
61.77193832397461,dd_079
23.619552612304688,dd_494
65.36785125732422,dd_177
51.70318603515625,dd_404
30.9095458984375,dd_089
39.91178894042969,dd_030
61.004180908203125,dd_316
31.51792335510254,dd_394
71.67436981201172,dd_032
77.95415496826172,dd_215
29.0052547454834,dd_131
37.9354133605957,dd_400
60.27302932739258,dd_434
29.595901489257812,dd_184
58.93227005004883,dd_200
30.614110946655273,dd_068
32.81684112548828,dd_051
27.713340759277344,dd_069
50.11557388305664,dd_067
72.31324768066406,dd_104
54.88147735595703,dd_242
62.03323745727539,dd_337
63.7235221862793,dd_312
54.122982025146484,dd_257
47.315616607666016,dd_301
62.17731475830078,dd_275
33.24452590942383,dd_163
