Rg,file
33.06550031478822,dd_353
32.081153720304606,dd_387
32.24105429524687,dd_152
32.5603411570021,dd_283
32.277014119240455,dd_422
32.707497917405036,dd_384
33.14729894162924,dd_123
32.97908534552923,dd_298
34.715572398416704,dd_360
32.85483122373393,dd_441
32.15804473345862,dd_475
32.67159128167212,dd_461
31.89038207596992,dd_138
33.4895257904513,dd_151
31.736097566558364,dd_280
32.399156385931434,dd_219
32.282363933343944,dd_017
32.15804397364247,dd_161
31.356173633464408,dd_124
31.889972874904764,dd_136
31.136933523706066,dd_129
33.63477624395245,dd_243
31.157347174366986,dd_375
31.94138770118706,dd_062
33.356229242979616,dd_229
33.58928611213041,dd_121
31.92201772897356,dd_235
32.26624586694848,dd_049
31.839750272748933,dd_479
31.403602638600987,dd_118
31.570560844898846,dd_009
32.9326819954597,dd_397
32.14368127631383,dd_398
32.7128413043312,dd_323
31.596359375394087,dd_446
32.30642510137392,dd_232
34.217639808803675,dd_013
31.526590878883212,dd_116
32.26722421425115,dd_274
33.206332461303546,dd_357
33.10286539393767,dd_371
31.707486364387588,dd_087
31.236579153150686,dd_115
32.43638740113249,dd_072
32.347226868093976,dd_406
32.72394682213563,dd_419
31.786937690751472,dd_425
31.34982945531495,dd_293
32.17407450846514,dd_417
31.91754839190045,dd_120
31.27424864978205,dd_031
32.11946946893155,dd_146
31.910723820441056,dd_370
33.36406756593454,dd_465
32.147837194342316,dd_103
33.94272328791413,dd_041
31.167228780709845,dd_192
31.723788850092983,dd_050
32.48623762232387,dd_094
30.59820394494436,dd_454
31.75279777091432,dd_430
32.0963453314743,dd_224
32.63028057576939,dd_364
32.961897443375996,dd_008
32.03743197643866,dd_451
32.86610538448766,dd_040
34.9308788629405,dd_352
32.23840807220866,dd_130
33.418398776683006,dd_166
32.652699256821016,dd_141
33.06782197271861,dd_391
32.90050801937479,dd_251
32.14840759157161,dd_410
32.14816201089524,dd_388
33.022395755403075,dd_154
32.9359819228943,dd_004
31.816274974291463,dd_256
32.28289012105075,dd_436
32.09247366941454,dd_279
32.83081907234129,dd_234
32.54344383484045,dd_047
31.473827100775363,dd_304
33.23268608583137,dd_369
31.290237073107296,dd_326
32.061925352131844,dd_142
32.67520558629178,dd_302
31.467027568360724,dd_101
33.11384840750473,dd_378
32.00943136239146,dd_165
30.509616569915217,dd_347
33.528569260595,dd_060
31.658016202085523,dd_001
31.932668547866907,dd_470
31.8222897139167,dd_035
32.30242965689232,dd_128
32.21358913098753,dd_071
30.586753611248977,dd_351
32.3534862470845,dd_418
32.40391136317276,dd_028
32.17168044541583,dd_374
31.702302868843226,dd_012
33.02944774746845,dd_402
32.2258850229815,dd_048
33.18524818139948,dd_497
31.502195629986495,dd_233
32.07607109878925,dd_372
32.97500732871048,dd_078
32.10201302617788,dd_117
32.87056509934319,dd_363
32.497628945062424,dd_248
32.309163928508134,dd_221
31.509091987892273,dd_100
33.88000172667573,dd_206
32.27218959123814,dd_437
31.790163740560157,dd_203
31.78678333041135,dd_393
31.304938218596327,dd_466
32.6431568681978,dd_244
32.82799582923851,dd_359
31.539570931360796,dd_204
32.08905661096229,dd_037
31.84437379308261,dd_098
33.21746715834595,dd_167
32.551490698130145,dd_250
32.28523195165941,dd_125
33.13506413288551,dd_377
31.040718827246085,dd_000
33.20773882400774,dd_181
33.05598325677415,dd_464
31.292497464042942,dd_083
31.71617685108078,dd_457
31.703369825625654,dd_043
31.814003099512963,dd_358
32.83213595398794,dd_356
31.725443850157916,dd_011
32.46047016160809,dd_311
32.23871625057256,dd_096
31.520310150542425,dd_306
31.74933518404731,dd_079
31.63798650645874,dd_494
33.28226927806759,dd_177
32.18995641879139,dd_404
32.42288941718526,dd_089
32.51882098616662,dd_030
31.92908246072589,dd_316
32.996412387677225,dd_394
32.27358068624499,dd_032
33.11058126353917,dd_215
34.066997138337456,dd_131
32.20418682734246,dd_400
32.40648644645112,dd_434
33.131289317601585,dd_184
31.85174419847093,dd_200
32.00907931451282,dd_068
31.36710021446321,dd_051
32.43705663991883,dd_069
31.856883915722815,dd_067
32.384585106466744,dd_104
32.723593681936165,dd_242
32.335930883321915,dd_337
32.276386544492404,dd_312
33.32235387116903,dd_257
33.0379514688209,dd_301
31.804201400243617,dd_275
32.123775607135435,dd_163
31.063603859646925,dd_109
31.535196214071576,dd_053
30.975850852780006,dd_361
33.13532428676847,dd_179
32.293418479231796,dd_014
31.469646564418454,dd_190
33.250047942093694,dd_492
32.92366297321924,dd_455
31.633482059306196,dd_033
32.19779464645246,dd_449
32.2005707887778,dd_246
32.102080831871085,dd_299
31.8976421517169,dd_409
32.6803461412556,dd_052
33.45547154920866,dd_421
32.913024008110995,dd_258
34.239288496012975,dd_088
32.24195164571523,dd_187
31.765398725978002,dd_332
32.4936691041288,dd_255
32.818405806044204,dd_476
31.70645141011127,dd_321
32.22315547869745,dd_207
32.583512733949696,dd_473
31.31300364471885,dd_188
32.12895455641623,dd_019
32.802441322368374,dd_315
32.17491913898213,dd_412
32.52395286184292,dd_122
32.54104778587422,dd_271
31.245740359678496,dd_435
32.677076536809,dd_376
32.78653716491141,dd_183
31.259815046739195,dd_443
32.12764900991922,dd_423
32.793735990773534,dd_180
32.57422566488836,dd_389
32.164314846612044,dd_390
33.07892059259611,dd_139
32.72515122279007,dd_102
31.923107715763614,dd_018
33.14951994776054,dd_334
32.67589927179199,dd_176
31.125591591961914,dd_126
33.06390846347502,dd_262
32.129057095009394,dd_021
32.23983727257454,dd_227
31.387188689351554,dd_015
33.26081009087575,dd_164
30.786587244086512,dd_220
31.321007011729428,dd_468
32.34478510923444,dd_368
31.3961618883625,dd_006
31.705282077696502,dd_241
31.847405243903378,dd_175
31.701063356916006,dd_105
31.560581226557115,dd_107
32.32943012900598,dd_038
32.930683241376286,dd_490
32.081899425764654,dd_093
31.92368828712887,dd_237
33.24345694584958,dd_313
31.204238804142832,dd_469
31.973019538106996,dd_343
31.50790846628279,dd_278
31.60473931381037,dd_493
32.46640700899043,dd_026
31.746292533492344,dd_324
33.59014682896169,dd_137
32.72866228664172,dd_439
32.08969969024686,dd_467
33.09988389736433,dd_210
32.118219450298696,dd_415
33.20736274851582,dd_481
32.85040519263243,dd_074
31.370598758896964,dd_144
32.40973502319853,dd_066
31.973605342273206,dd_367
31.56778227707459,dd_099
32.495033668523384,dd_263
32.93534148188083,dd_076
31.653910405477188,dd_110
32.06566493503751,dd_055
32.610220856516385,dd_205
31.736791819646747,dd_317
31.326042436609626,dd_024
32.02154230646833,dd_403
30.99269158091699,dd_345
31.861274243919492,dd_239
31.444626549127285,dd_225
33.594502210611566,dd_309
31.869596997877707,dd_453
33.02097516895442,dd_442
31.858085176552493,dd_433
33.31521421052314,dd_003
31.31308267015773,dd_034
33.04957374923115,dd_114
33.23601980698455,dd_362
32.92323491598694,dd_016
32.67986732983763,dd_193
31.810182890342375,dd_310
32.76032487954873,dd_056
32.70627997737215,dd_119
32.76472946625565,dd_045
32.64879953691243,dd_366
32.38055722985932,dd_005
33.1686406791058,dd_471
32.71681003392662,dd_075
33.74768104728678,dd_349
31.48055802864679,dd_172
32.49603320194951,dd_456
31.991839364377988,dd_059
32.31504635341919,dd_392
31.80200136815131,dd_091
32.30172673360151,dd_339
32.09747901139967,dd_365
30.868584328249863,dd_382
31.57446917393929,dd_414
32.009216464340184,dd_057
32.58177504466697,dd_395
32.52119956060157,dd_095
32.08603625702009,dd_477
32.10658530174697,dd_148
32.9751227523724,dd_338
32.14145087680499,dd_483
32.64765392281247,dd_162
32.13544055264304,dd_462
31.631076673656246,dd_140
33.20249707011154,dd_261
33.213591400657364,dd_342
34.10929583336411,dd_211
33.25305458514954,dd_230
31.18427975838937,dd_133
32.50703354999676,dd_327
32.666257368510486,dd_330
32.80489735728353,dd_346
32.40888940361739,dd_269
32.68034385444607,dd_082
31.7462895632093,dd_212
32.38537625225334,dd_300
31.03869958057484,dd_039
31.598189408007098,dd_277
32.476550251172824,dd_197
32.251395351600955,dd_294
33.28704805580538,dd_472
31.7660110331221,dd_236
32.35097009783662,dd_252
31.07469772294033,dd_307
31.530583583009495,dd_147
31.537170778836696,dd_427
31.591697680501067,dd_155
32.416199875293465,dd_329
32.429453253330166,dd_209
32.94923769017418,dd_112
33.50313677870023,dd_081
32.238581089805436,dd_322
32.23636594297476,dd_027
33.89512088668841,dd_373
32.055388351479756,dd_385
32.320419594463004,dd_194
32.29214982048422,dd_424
32.4381502356482,dd_287
33.24226461558965,dd_046
32.39680973840081,dd_156
33.269938066928844,dd_231
31.464859047488144,dd_325
32.80900037372244,dd_143
32.39083052025474,dd_201
32.81035087736373,dd_411
32.4258658167893,dd_486
33.63718618384256,dd_157
31.437785759656954,dd_416
32.38775850547225,dd_065
32.65488055602419,dd_132
32.28866329720513,dd_401
31.70574220257754,dd_341
32.45123468497818,dd_445
32.18735224116589,dd_350
32.251269389237045,dd_186
32.711966201737575,dd_240
32.69266894206933,dd_195
31.49813061793608,dd_170
33.852093132618954,dd_174
32.00995862948357,dd_223
31.50275281675663,dd_396
32.587421333907386,dd_080
33.050576481850555,dd_474
32.07027879627728,dd_344
32.54937813120546,dd_189
33.050720628515165,dd_405
32.78047474312793,dd_444
32.54671266825004,dd_305
31.923526370250176,dd_452
32.57797031974301,dd_090
33.456936685209335,dd_249
32.21042628534104,dd_134
33.61413141559356,dd_178
32.11085352535893,dd_070
32.802422647607024,dd_185
32.77863948328456,dd_295
33.33226668167783,dd_054
31.686270575912744,dd_149
31.847852502766578,dd_482
32.32876162009259,dd_022
32.46411691598673,dd_276
31.765894649728025,dd_428
31.495627838882434,dd_228
32.26642206780465,dd_214
32.4793003118737,dd_289
31.844761544495086,dd_127
31.96704422665863,dd_491
32.80221643482566,dd_379
32.37878906473795,dd_260
31.37986072268305,dd_450
31.551744707818546,dd_191
31.399057290625557,dd_333
33.269435097321484,dd_383
32.05893364911936,dd_399
31.67096501383771,dd_308
32.662335214527474,dd_319
32.61759234013692,dd_314
32.04836092328362,dd_108
32.843605706262395,dd_340
31.947281585387802,dd_007
31.114060077183517,dd_320
31.458172519632125,dd_158
32.991482614807566,dd_145
32.567263635545736,dd_438
31.991978423825113,dd_063
33.138371895349955,dd_386
31.249125063443937,dd_213
33.13867831299641,dd_485
32.549384882886876,dd_285
32.11162368905647,dd_111
32.303014625086846,dd_168
31.80705630414922,dd_354
31.48067846844281,dd_058
33.17593162154282,dd_254
31.9715777212858,dd_498
32.223118745029204,dd_381
31.413173349878747,dd_282
32.43108196068356,dd_448
31.340464656882702,dd_247
32.28645876698255,dd_023
31.948460398692426,dd_238
32.26087772564515,dd_460
32.69043459904357,dd_198
32.168721427514654,dd_420
31.857036468193286,dd_084
33.30564407483138,dd_113
