Rg,file
34.96523419971872,sd_155
42.011432782671804,sd_222
35.63084600330126,sd_360
34.48917328741388,sd_453
37.45844834839568,sd_251
39.07987047301431,sd_246
34.889075007484024,sd_259
36.735472439961896,sd_441
38.36560741439451,sd_049
34.495194161850705,sd_002
37.44164784074477,sd_167
35.60599291548075,sd_234
36.294552551081296,sd_042
38.509306250506434,sd_496
34.91519911174557,sd_354
34.9866791433098,sd_344
34.13820059236908,sd_488
36.246313591630894,sd_282
34.71875279942556,sd_022
37.390414303483375,sd_483
35.9034313947511,sd_090
37.9067186981901,sd_402
38.816229558235314,sd_143
36.065748233418795,sd_492
35.1343370964536,sd_068
38.12023796960694,sd_130
37.010068149712914,sd_274
34.08643253927016,sd_229
37.027554750835364,sd_376
38.11471399324726,sd_135
38.176819428710324,sd_423
37.20224341029911,sd_337
37.735411986348964,sd_277
35.57859844317472,sd_285
36.11835661550905,sd_329
37.83569134311347,sd_420
36.96374401868443,sd_043
37.79397809479748,sd_290
38.95794111248167,sd_227
39.06703043398374,sd_265
40.11238653962149,sd_306
36.793693579947586,sd_088
38.40145552923877,sd_380
36.67036981812886,sd_364
37.87275415855655,sd_166
41.97567635194771,sd_046
39.999092348515354,sd_040
36.81898972291125,sd_464
35.430206874013074,sd_050
35.99937044803827,sd_056
36.532920555931064,sd_157
37.787619327208496,sd_004
33.79670000182254,sd_102
38.09029728899601,sd_279
39.01444122049216,sd_480
37.58998934648188,sd_152
33.64817446449897,sd_020
40.698707193259374,sd_202
36.03518059713872,sd_460
40.48857448024259,sd_160
37.991756374912654,sd_390
35.59102183719412,sd_137
37.276411229313176,sd_066
36.92080657640471,sd_248
37.84273480319503,sd_112
36.0436398936037,sd_296
40.02526506236112,sd_340
38.863030505912164,sd_047
35.78064886027848,sd_038
38.4507107808624,sd_310
34.76678515409306,sd_315
36.02542249287236,sd_249
36.87552449031977,sd_014
34.72209484668115,sd_126
38.316327972955015,sd_346
40.30929287825323,sd_210
35.5453287758528,sd_476
38.59526270077495,sd_414
34.43124505668183,sd_459
39.34987032821198,sd_017
37.647419451425606,sd_134
